_time,_value,_measurement,sensor_name
2023-11-08 13:27:04.066100+01:00,0.0,PC,cpu0
2023-11-08 13:27:10.067671+01:00,0.0,PC,cpu0
2023-11-08 13:27:16.068742+01:00,0.0,PC,cpu0
2023-11-08 13:27:22.069737+01:00,0.0,PC,cpu0
2023-11-08 13:27:28.071481+01:00,0.0,PC,cpu0
2023-11-08 13:27:34.072213+01:00,0.0,PC,cpu0
2023-11-08 13:27:40.073951+01:00,0.0,PC,cpu0
2023-11-08 13:27:46.074865+01:00,0.0,PC,cpu0
2023-11-08 13:27:52.077431+01:00,0.0,PC,cpu0
2023-11-08 13:27:58.077647+01:00,0.0,PC,cpu0
2023-11-08 13:28:04.078996+01:00,0.0,PC,cpu0
2023-11-08 13:28:10.081376+01:00,0.0,PC,cpu0
2023-11-08 13:28:16.087690+01:00,4.6,PC,cpu0
2023-11-08 13:28:22.091253+01:00,0.0,PC,cpu0
2023-11-08 13:28:28.093227+01:00,0.0,PC,cpu0
2023-11-08 13:28:34.095303+01:00,0.0,PC,cpu0
2023-11-08 13:28:40.097647+01:00,0.0,PC,cpu0
2023-11-08 13:28:46.101042+01:00,0.0,PC,cpu0
2023-11-08 13:28:52.103435+01:00,0.0,PC,cpu0
2023-11-08 13:28:58.112444+01:00,0.0,PC,cpu0
2023-11-08 13:29:04.113041+01:00,1.6,PC,cpu0
2023-11-08 13:29:10.114538+01:00,0.0,PC,cpu0
2023-11-08 13:29:16.117104+01:00,0.0,PC,cpu0
2023-11-08 13:29:22.122457+01:00,0.0,PC,cpu0
2023-11-08 13:29:28.124645+01:00,1.6,PC,cpu0
2023-11-08 13:29:34.125890+01:00,0.0,PC,cpu0
2023-11-08 13:29:40.132162+01:00,0.0,PC,cpu0
2023-11-08 13:29:46.133241+01:00,0.0,PC,cpu0
2023-11-08 13:29:52.136704+01:00,0.0,PC,cpu0
2023-11-08 13:29:58.178711+01:00,0.0,PC,cpu0
2023-11-08 13:30:04.139807+01:00,0.0,PC,cpu0
2023-11-08 13:30:10.143353+01:00,0.0,PC,cpu0
2023-11-08 13:30:16.141640+01:00,0.0,PC,cpu0
2023-11-08 13:30:22.144847+01:00,0.0,PC,cpu0
2023-11-08 13:30:28.149500+01:00,0.0,PC,cpu0
2023-11-08 13:30:34.152830+01:00,4.6,PC,cpu0
2023-11-08 13:30:40.159481+01:00,0.0,PC,cpu0
2023-11-08 13:30:46.158499+01:00,0.0,PC,cpu0
2023-11-08 13:30:52.159311+01:00,0.0,PC,cpu0
2023-11-08 13:30:58.160489+01:00,0.0,PC,cpu0
2023-11-08 13:31:04.162080+01:00,0.0,PC,cpu0
2023-11-08 13:31:10.164406+01:00,0.0,PC,cpu0
2023-11-08 13:31:16.164825+01:00,0.0,PC,cpu0
2023-11-08 13:31:22.167375+01:00,1.6,PC,cpu0
2023-11-08 13:31:28.166965+01:00,37.5,PC,cpu0
2023-11-08 13:31:34.168929+01:00,0.0,PC,cpu0
2023-11-08 13:31:40.170067+01:00,1.6,PC,cpu0
2023-11-08 13:31:46.171947+01:00,0.0,PC,cpu0
2023-11-08 13:31:52.173681+01:00,0.0,PC,cpu0
2023-11-08 13:31:58.173885+01:00,0.0,PC,cpu0
2023-11-08 13:32:04.174575+01:00,6.2,PC,cpu0
2023-11-08 13:32:10.175544+01:00,1.6,PC,cpu0
2023-11-08 13:32:16.176779+01:00,0.0,PC,cpu0
2023-11-08 13:32:22.177592+01:00,0.0,PC,cpu0
2023-11-08 13:32:28.179025+01:00,0.0,PC,cpu0
2023-11-08 13:32:34.180129+01:00,0.0,PC,cpu0
2023-11-08 13:32:40.181661+01:00,0.0,PC,cpu0
2023-11-08 13:32:46.184228+01:00,0.0,PC,cpu0
2023-11-08 13:32:52.183733+01:00,0.0,PC,cpu0
2023-11-08 13:32:58.185703+01:00,0.0,PC,cpu0
2023-11-08 13:33:04.187482+01:00,0.0,PC,cpu0
2023-11-08 13:33:10.187576+01:00,3.1,PC,cpu0
2023-11-08 13:33:16.188965+01:00,0.0,PC,cpu0
2023-11-08 13:33:22.190505+01:00,0.0,PC,cpu0
2023-11-08 13:33:28.192526+01:00,0.0,PC,cpu0
2023-11-08 13:33:34.194695+01:00,0.0,PC,cpu0
2023-11-08 13:33:40.195605+01:00,0.0,PC,cpu0
2023-11-08 13:33:46.199615+01:00,1.6,PC,cpu0
2023-11-08 13:33:52.198370+01:00,12.5,PC,cpu0
2023-11-08 13:33:58.200662+01:00,0.0,PC,cpu0
2023-11-08 13:34:04.206063+01:00,0.0,PC,cpu0
2023-11-08 13:34:10.208339+01:00,0.0,PC,cpu0
2023-11-08 13:34:16.205324+01:00,0.0,PC,cpu0
2023-11-08 13:34:22.206664+01:00,0.0,PC,cpu0
2023-11-08 13:34:28.208589+01:00,0.0,PC,cpu0
2023-11-08 13:34:34.209707+01:00,15.6,PC,cpu0
2023-11-08 13:34:40.211020+01:00,7.8,PC,cpu0
2023-11-08 13:34:46.212302+01:00,27.7,PC,cpu0
2023-11-08 13:34:52.213924+01:00,3.1,PC,cpu0
2023-11-08 13:34:58.215386+01:00,1.6,PC,cpu0
2023-11-08 13:35:04.216388+01:00,0.0,PC,cpu0
2023-11-08 13:35:10.216951+01:00,0.0,PC,cpu0
2023-11-08 13:35:16.218088+01:00,0.0,PC,cpu0
2023-11-08 13:35:22.220509+01:00,0.0,PC,cpu0
2023-11-08 13:35:28.221751+01:00,0.0,PC,cpu0
2023-11-08 13:35:34.223572+01:00,0.0,PC,cpu0
2023-11-08 13:35:40.225439+01:00,1.6,PC,cpu0
2023-11-08 13:35:46.225691+01:00,0.0,PC,cpu0
2023-11-08 13:35:52.227311+01:00,0.0,PC,cpu0
2023-11-08 13:35:58.228260+01:00,0.0,PC,cpu0
2023-11-08 13:36:04.229920+01:00,1.6,PC,cpu0
2023-11-08 13:36:10.231811+01:00,0.0,PC,cpu0
2023-11-08 13:36:16.233588+01:00,0.0,PC,cpu0
2023-11-08 13:36:22.234168+01:00,0.0,PC,cpu0
2023-11-08 13:36:28.235021+01:00,24.6,PC,cpu0
2023-11-08 13:36:34.236428+01:00,0.0,PC,cpu0
2023-11-08 13:36:40.234183+01:00,12.7,PC,cpu0
2023-11-08 13:36:46.234232+01:00,0.0,PC,cpu0
2023-11-08 13:36:52.235574+01:00,0.0,PC,cpu0
2023-11-08 13:36:58.237312+01:00,0.0,PC,cpu0
2023-11-08 13:37:04.238036+01:00,0.0,PC,cpu0
2023-11-08 13:37:10.244329+01:00,0.0,PC,cpu0
2023-11-08 13:37:16.245639+01:00,7.8,PC,cpu0
2023-11-08 13:37:22.247921+01:00,0.0,PC,cpu0
2023-11-08 13:37:28.248607+01:00,3.1,PC,cpu0
2023-11-08 13:37:34.252456+01:00,4.6,PC,cpu0
2023-11-08 13:37:40.250201+01:00,0.0,PC,cpu0
2023-11-08 13:37:46.251668+01:00,4.5,PC,cpu0
2023-11-08 13:37:52.253049+01:00,15.6,PC,cpu0
2023-11-08 13:37:58.254172+01:00,0.0,PC,cpu0
2023-11-08 13:38:04.256502+01:00,0.0,PC,cpu0
2023-11-08 13:38:10.256761+01:00,1.6,PC,cpu0
2023-11-08 13:38:16.258557+01:00,1.6,PC,cpu0
2023-11-08 13:38:22.258752+01:00,0.0,PC,cpu0
2023-11-08 13:38:28.260565+01:00,0.0,PC,cpu0
2023-11-08 13:38:34.261203+01:00,1.6,PC,cpu0
2023-11-08 13:38:40.262505+01:00,0.0,PC,cpu0
2023-11-08 13:38:46.263548+01:00,0.0,PC,cpu0
2023-11-08 13:38:52.264748+01:00,0.0,PC,cpu0
2023-11-08 13:38:58.267490+01:00,3.1,PC,cpu0
2023-11-08 13:39:04.267686+01:00,0.0,PC,cpu0
2023-11-08 13:39:10.269292+01:00,0.0,PC,cpu0
2023-11-08 13:39:16.270896+01:00,0.0,PC,cpu0
2023-11-08 13:39:22.271611+01:00,0.0,PC,cpu0
2023-11-08 13:39:28.273738+01:00,1.6,PC,cpu0
2023-11-08 13:39:34.274849+01:00,1.6,PC,cpu0
2023-11-08 13:39:40.285345+01:00,0.0,PC,cpu0
2023-11-08 13:39:46.287394+01:00,0.0,PC,cpu0
2023-11-08 13:39:52.289013+01:00,1.6,PC,cpu0
2023-11-08 13:39:58.291455+01:00,0.0,PC,cpu0
2023-11-08 13:40:04.291945+01:00,0.0,PC,cpu0
2023-11-08 13:40:10.294452+01:00,0.0,PC,cpu0
2023-11-08 13:40:16.301999+01:00,0.0,PC,cpu0
2023-11-08 13:40:22.300473+01:00,0.0,PC,cpu0
2023-11-08 13:40:28.305507+01:00,0.0,PC,cpu0
2023-11-08 13:40:34.311142+01:00,0.0,PC,cpu0
2023-11-08 13:40:40.314509+01:00,0.0,PC,cpu0
2023-11-08 13:40:46.318373+01:00,0.0,PC,cpu0
2023-11-08 13:40:52.322188+01:00,0.0,PC,cpu0
2023-11-08 13:40:58.317930+01:00,0.0,PC,cpu0
2023-11-08 13:41:04.319393+01:00,0.0,PC,cpu0
2023-11-08 13:41:10.322466+01:00,0.0,PC,cpu0
2023-11-08 13:41:16.322497+01:00,1.6,PC,cpu0
2023-11-08 13:41:22.323340+01:00,0.0,PC,cpu0
2023-11-08 13:41:28.324708+01:00,1.6,PC,cpu0
2023-11-08 13:41:34.326368+01:00,1.6,PC,cpu0
2023-11-08 13:41:40.326784+01:00,0.0,PC,cpu0
2023-11-08 13:41:46.328562+01:00,3.0,PC,cpu0
2023-11-08 13:41:52.329729+01:00,0.0,PC,cpu0
2023-11-08 13:41:58.330362+01:00,0.0,PC,cpu0
2023-11-08 13:42:04.331648+01:00,0.0,PC,cpu0
2023-11-08 13:42:10.333085+01:00,1.5,PC,cpu0
2023-11-08 13:42:16.334440+01:00,1.6,PC,cpu0
2023-11-08 13:42:22.334976+01:00,0.0,PC,cpu0
2023-11-08 13:42:28.336495+01:00,0.0,PC,cpu0
2023-11-08 13:42:34.339222+01:00,1.6,PC,cpu0
2023-11-08 13:42:40.337375+01:00,1.6,PC,cpu0
2023-11-08 13:42:46.340584+01:00,0.0,PC,cpu0
2023-11-08 13:42:52.344759+01:00,12.5,PC,cpu0
2023-11-08 13:42:58.345390+01:00,0.0,PC,cpu0
2023-11-08 13:43:04.349546+01:00,0.0,PC,cpu0
2023-11-08 13:43:10.354554+01:00,0.0,PC,cpu0
2023-11-08 13:43:16.358212+01:00,0.0,PC,cpu0
2023-11-08 13:43:22.362275+01:00,0.0,PC,cpu0
2023-11-08 13:43:28.364510+01:00,0.0,PC,cpu0
2023-11-08 13:43:34.365979+01:00,3.1,PC,cpu0
2023-11-08 13:43:40.368054+01:00,0.0,PC,cpu0
2023-11-08 13:43:46.374079+01:00,15.4,PC,cpu0
2023-11-08 13:43:52.373453+01:00,0.0,PC,cpu0
2023-11-08 13:43:58.375262+01:00,0.0,PC,cpu0
2023-11-08 13:44:04.378936+01:00,0.0,PC,cpu0
2023-11-08 13:44:10.383986+01:00,0.0,PC,cpu0
2023-11-08 13:44:16.384062+01:00,6.2,PC,cpu0
2023-11-08 13:44:22.390615+01:00,1.6,PC,cpu0
2023-11-08 13:44:28.389084+01:00,1.6,PC,cpu0
2023-11-08 13:44:34.397663+01:00,0.0,PC,cpu0
2023-11-08 13:44:40.398035+01:00,0.0,PC,cpu0
2023-11-08 13:44:46.401997+01:00,0.0,PC,cpu0
2023-11-08 13:44:52.402068+01:00,3.0,PC,cpu0
2023-11-08 13:44:58.405395+01:00,0.0,PC,cpu0
2023-11-08 13:45:04.413232+01:00,0.0,PC,cpu0
2023-11-08 13:45:10.417535+01:00,0.0,PC,cpu0
2023-11-08 13:45:16.415618+01:00,0.0,PC,cpu0
2023-11-08 13:45:22.421676+01:00,0.0,PC,cpu0
2023-11-08 13:45:28.417738+01:00,1.6,PC,cpu0
2023-11-08 13:45:34.419770+01:00,0.0,PC,cpu0
2023-11-08 13:45:40.421206+01:00,0.0,PC,cpu0
2023-11-08 13:45:46.422709+01:00,0.0,PC,cpu0
2023-11-08 13:45:52.423180+01:00,0.0,PC,cpu0
2023-11-08 13:45:58.424506+01:00,0.0,PC,cpu0
2023-11-08 13:46:04.425666+01:00,0.0,PC,cpu0
2023-11-08 13:46:10.430592+01:00,1.6,PC,cpu0
2023-11-08 13:46:16.433989+01:00,0.0,PC,cpu0
2023-11-08 13:46:22.441089+01:00,0.0,PC,cpu0
2023-11-08 13:46:28.479062+01:00,0.0,PC,cpu0
2023-11-08 13:46:34.445348+01:00,0.0,PC,cpu0
2023-11-08 13:46:40.489082+01:00,0.0,PC,cpu0
2023-11-08 13:46:46.448252+01:00,0.0,PC,cpu0
2023-11-08 13:46:52.450533+01:00,0.0,PC,cpu0
2023-11-08 13:46:58.457408+01:00,0.0,PC,cpu0
2023-11-08 13:47:04.457177+01:00,0.0,PC,cpu0
2023-11-08 13:47:10.462110+01:00,0.0,PC,cpu0
2023-11-08 13:47:16.463738+01:00,0.0,PC,cpu0
2023-11-08 13:47:22.469356+01:00,0.0,PC,cpu0
2023-11-08 13:47:28.468766+01:00,0.0,PC,cpu0
2023-11-08 13:47:34.472280+01:00,0.0,PC,cpu0
2023-11-08 13:47:40.473767+01:00,4.6,PC,cpu0
2023-11-08 13:47:46.481209+01:00,0.0,PC,cpu0
2023-11-08 13:47:52.480436+01:00,0.0,PC,cpu0
2023-11-08 13:47:58.487539+01:00,0.0,PC,cpu0
2023-11-08 13:48:04.490334+01:00,9.5,PC,cpu0
2023-11-08 13:48:10.495340+01:00,20.3,PC,cpu0
2023-11-08 13:48:16.494191+01:00,0.0,PC,cpu0
2023-11-08 13:48:22.500693+01:00,0.0,PC,cpu0
2023-11-08 13:48:28.504437+01:00,0.0,PC,cpu0
2023-11-08 13:48:34.503890+01:00,6.2,PC,cpu0
2023-11-08 13:48:40.507298+01:00,0.0,PC,cpu0
2023-11-08 13:48:46.509769+01:00,6.2,PC,cpu0
2023-11-08 13:48:52.514092+01:00,0.0,PC,cpu0
2023-11-08 13:48:58.516169+01:00,0.0,PC,cpu0
2023-11-08 13:49:04.520327+01:00,0.0,PC,cpu0
2023-11-08 13:49:10.519428+01:00,1.5,PC,cpu0
2023-11-08 13:49:16.526900+01:00,0.0,PC,cpu0
2023-11-08 13:49:22.529149+01:00,0.0,PC,cpu0
2023-11-08 13:49:28.527466+01:00,0.0,PC,cpu0
2023-11-08 13:49:34.536005+01:00,0.0,PC,cpu0
2023-11-08 13:49:40.536190+01:00,0.0,PC,cpu0
2023-11-08 13:49:46.542041+01:00,0.0,PC,cpu0
2023-11-08 13:49:52.544107+01:00,0.0,PC,cpu0
2023-11-08 13:49:58.543380+01:00,0.0,PC,cpu0
2023-11-08 13:50:04.549393+01:00,0.0,PC,cpu0
2023-11-08 13:50:10.550888+01:00,0.0,PC,cpu0
2023-11-08 13:50:16.552720+01:00,0.0,PC,cpu0
2023-11-08 13:50:22.558038+01:00,0.0,PC,cpu0
2023-11-08 13:50:28.561314+01:00,0.0,PC,cpu0
2023-11-08 13:50:34.558563+01:00,0.0,PC,cpu0
2023-11-08 13:50:40.559890+01:00,1.6,PC,cpu0
2023-11-08 13:50:46.560649+01:00,0.0,PC,cpu0
2023-11-08 13:50:52.566764+01:00,0.0,PC,cpu0
2023-11-08 13:50:58.569082+01:00,1.6,PC,cpu0
2023-11-08 13:51:04.571683+01:00,4.7,PC,cpu0
2023-11-08 13:51:10.571757+01:00,0.0,PC,cpu0
2023-11-08 13:51:16.573471+01:00,0.0,PC,cpu0
2023-11-08 13:51:22.574431+01:00,0.0,PC,cpu0
2023-11-08 13:51:28.576650+01:00,0.0,PC,cpu0
2023-11-08 13:51:34.576937+01:00,0.0,PC,cpu0
2023-11-08 13:51:40.570859+01:00,0.0,PC,cpu0
2023-11-08 13:51:46.572025+01:00,0.0,PC,cpu0
2023-11-08 13:51:52.573462+01:00,0.0,PC,cpu0
2023-11-08 13:51:58.574896+01:00,0.0,PC,cpu0
2023-11-08 13:52:04.576350+01:00,0.0,PC,cpu0
2023-11-08 13:52:10.585910+01:00,0.0,PC,cpu0
2023-11-08 13:52:16.586150+01:00,0.0,PC,cpu0
2023-11-08 13:52:22.587635+01:00,1.6,PC,cpu0
2023-11-08 13:52:28.589464+01:00,0.0,PC,cpu0
2023-11-08 13:52:34.590427+01:00,0.0,PC,cpu0
2023-11-08 13:52:40.592825+01:00,0.0,PC,cpu0
2023-11-08 13:52:46.592943+01:00,0.0,PC,cpu0
2023-11-08 13:52:52.593883+01:00,0.0,PC,cpu0
2023-11-08 13:52:58.594367+01:00,0.0,PC,cpu0
2023-11-08 13:53:04.595612+01:00,0.0,PC,cpu0
2023-11-08 13:53:10.584713+01:00,0.0,PC,cpu0
2023-11-08 13:53:16.586402+01:00,0.0,PC,cpu0
2023-11-08 13:53:22.587575+01:00,0.0,PC,cpu0
2023-11-08 13:53:28.588442+01:00,0.0,PC,cpu0
2023-11-08 13:53:34.590530+01:00,0.0,PC,cpu0
2023-11-08 13:53:40.603049+01:00,0.0,PC,cpu0
2023-11-08 13:53:46.604629+01:00,0.0,PC,cpu0
2023-11-08 13:53:52.605947+01:00,0.0,PC,cpu0
2023-11-08 13:53:58.607466+01:00,0.0,PC,cpu0
2023-11-08 13:54:04.607899+01:00,0.0,PC,cpu0
2023-11-08 13:54:10.608912+01:00,0.0,PC,cpu0
2023-11-08 13:54:16.610884+01:00,1.6,PC,cpu0
2023-11-08 13:54:22.612008+01:00,1.5,PC,cpu0
2023-11-08 13:54:28.614102+01:00,0.0,PC,cpu0
2023-11-08 13:54:34.618517+01:00,0.0,PC,cpu0
2023-11-08 13:54:40.608718+01:00,0.0,PC,cpu0
2023-11-08 13:54:46.612511+01:00,0.0,PC,cpu0
2023-11-08 13:54:52.615953+01:00,0.0,PC,cpu0
2023-11-08 13:54:58.620108+01:00,0.0,PC,cpu0
2023-11-08 13:55:04.625677+01:00,0.0,PC,cpu0
2023-11-08 13:55:10.637649+01:00,0.0,PC,cpu0
2023-11-08 13:55:16.641370+01:00,0.0,PC,cpu0
2023-11-08 13:55:22.641733+01:00,0.0,PC,cpu0
2023-11-08 13:55:28.643734+01:00,0.0,PC,cpu0
2023-11-08 13:55:34.648855+01:00,0.0,PC,cpu0
2023-11-08 13:55:40.653980+01:00,7.9,PC,cpu0
2023-11-08 13:55:46.657521+01:00,0.0,PC,cpu0
2023-11-08 13:55:52.659568+01:00,0.0,PC,cpu0
2023-11-08 13:55:58.660987+01:00,0.0,PC,cpu0
2023-11-08 13:56:04.660935+01:00,0.0,PC,cpu0
2023-11-08 13:56:10.668133+01:00,3.2,PC,cpu0
2023-11-08 13:56:16.670660+01:00,0.0,PC,cpu0
2023-11-08 13:56:22.674557+01:00,0.0,PC,cpu0
2023-11-08 13:56:28.677167+01:00,0.0,PC,cpu0
2023-11-08 13:56:34.676500+01:00,0.0,PC,cpu0
2023-11-08 13:56:40.676715+01:00,3.1,PC,cpu0
2023-11-08 13:56:46.678410+01:00,1.6,PC,cpu0
2023-11-08 13:56:52.683455+01:00,0.0,PC,cpu0
2023-11-08 13:56:58.683064+01:00,0.0,PC,cpu0
2023-11-08 13:57:04.688354+01:00,3.1,PC,cpu0
2023-11-08 13:57:10.693876+01:00,0.0,PC,cpu0
2023-11-08 13:57:16.696966+01:00,1.6,PC,cpu0
2023-11-08 13:57:22.695879+01:00,0.0,PC,cpu0
2023-11-08 13:57:28.703357+01:00,0.0,PC,cpu0
2023-11-08 13:57:34.704142+01:00,0.0,PC,cpu0
2023-11-08 13:57:40.703664+01:00,0.0,PC,cpu0
2023-11-08 13:57:46.703610+01:00,0.0,PC,cpu0
2023-11-08 13:57:52.704858+01:00,1.6,PC,cpu0
2023-11-08 13:57:58.706405+01:00,1.6,PC,cpu0
2023-11-08 13:58:04.707956+01:00,0.0,PC,cpu0
2023-11-08 13:58:10.709417+01:00,1.6,PC,cpu0
2023-11-08 13:58:16.710636+01:00,0.0,PC,cpu0
2023-11-08 13:58:22.713299+01:00,0.0,PC,cpu0
2023-11-08 13:58:28.712599+01:00,70.3,PC,cpu0
2023-11-08 13:58:34.716584+01:00,0.0,PC,cpu0
2023-11-08 13:58:40.716576+01:00,0.0,PC,cpu0
2023-11-08 13:58:46.717898+01:00,0.0,PC,cpu0
2023-11-08 13:58:52.719030+01:00,0.0,PC,cpu0
2023-11-08 13:58:58.720069+01:00,1.5,PC,cpu0
2023-11-08 13:59:04.721806+01:00,0.0,PC,cpu0
2023-11-08 13:59:10.721322+01:00,0.0,PC,cpu0
2023-11-08 13:59:16.722779+01:00,1.5,PC,cpu0
2023-11-08 13:59:22.724208+01:00,0.0,PC,cpu0
2023-11-08 13:59:28.727342+01:00,4.7,PC,cpu0
2023-11-08 13:59:34.727316+01:00,1.6,PC,cpu0
2023-11-08 13:59:40.729393+01:00,0.0,PC,cpu0
2023-11-08 13:59:46.729547+01:00,0.0,PC,cpu0
2023-11-08 13:59:52.730292+01:00,0.0,PC,cpu0
2023-11-08 13:59:58.731606+01:00,7.5,PC,cpu0
2023-11-08 12:00:02.165140+01:00,0.0,PC,cpu1
2023-11-08 12:00:08.167107+01:00,0.0,PC,cpu1
2023-11-08 12:00:14.168745+01:00,3.1,PC,cpu1
2023-11-08 12:00:20.170035+01:00,1.5,PC,cpu1
2023-11-08 12:00:26.171273+01:00,3.0,PC,cpu1
2023-11-08 12:00:32.172297+01:00,13.0,PC,cpu1
2023-11-08 12:00:38.173376+01:00,0.0,PC,cpu1
2023-11-08 12:00:44.174699+01:00,46.9,PC,cpu1
2023-11-08 12:00:50.178913+01:00,3.0,PC,cpu1
2023-11-08 12:00:56.180915+01:00,1.6,PC,cpu1
2023-11-08 12:01:02.184024+01:00,6.0,PC,cpu1
2023-11-08 12:01:08.183532+01:00,0.0,PC,cpu1
2023-11-08 12:01:14.183641+01:00,3.1,PC,cpu1
2023-11-08 12:01:20.184787+01:00,10.4,PC,cpu1
2023-11-08 12:01:26.186052+01:00,35.4,PC,cpu1
2023-11-08 12:01:32.212761+01:00,0.0,PC,cpu1
2023-11-08 12:01:38.212084+01:00,33.3,PC,cpu1
2023-11-08 12:01:44.213656+01:00,9.0,PC,cpu1
2023-11-08 12:01:50.215613+01:00,17.2,PC,cpu1
2023-11-08 12:01:56.220537+01:00,6.1,PC,cpu1
2023-11-08 12:02:02.220854+01:00,1.6,PC,cpu1
2023-11-08 12:02:08.224961+01:00,0.0,PC,cpu1
2023-11-08 12:02:14.235037+01:00,0.0,PC,cpu1
2023-11-08 12:02:20.235937+01:00,0.0,PC,cpu1
2023-11-08 12:02:26.232589+01:00,0.0,PC,cpu1
2023-11-08 12:02:32.236211+01:00,0.0,PC,cpu1
2023-11-08 12:02:38.252143+01:00,0.0,PC,cpu1
2023-11-08 12:02:44.240187+01:00,1.5,PC,cpu1
2023-11-08 12:02:50.245947+01:00,0.0,PC,cpu1
2023-11-08 12:02:56.246706+01:00,6.2,PC,cpu1
2023-11-08 12:03:02.252399+01:00,4.8,PC,cpu1
2023-11-08 12:03:08.257873+01:00,0.0,PC,cpu1
2023-11-08 12:03:14.266275+01:00,0.0,PC,cpu1
2023-11-08 12:03:20.261994+01:00,1.5,PC,cpu1
2023-11-08 12:03:26.261751+01:00,4.7,PC,cpu1
2023-11-08 12:03:32.304889+01:00,6.2,PC,cpu1
2023-11-08 12:03:38.261989+01:00,12.5,PC,cpu1
2023-11-08 12:03:44.263393+01:00,7.6,PC,cpu1
2023-11-08 12:03:50.304890+01:00,4.5,PC,cpu1
2023-11-08 12:03:56.266102+01:00,0.0,PC,cpu1
2023-11-08 12:04:02.272883+01:00,0.0,PC,cpu1
2023-11-08 12:04:08.270192+01:00,10.6,PC,cpu1
2023-11-08 12:04:14.275584+01:00,7.7,PC,cpu1
2023-11-08 12:04:20.279641+01:00,1.6,PC,cpu1
2023-11-08 12:04:26.279056+01:00,0.0,PC,cpu1
2023-11-08 12:04:32.287337+01:00,0.0,PC,cpu1
2023-11-08 12:04:38.290397+01:00,0.0,PC,cpu1
2023-11-08 12:04:44.289368+01:00,0.0,PC,cpu1
2023-11-08 12:04:50.290647+01:00,4.7,PC,cpu1
2023-11-08 12:04:56.294000+01:00,10.9,PC,cpu1
2023-11-08 12:05:02.344835+01:00,12.5,PC,cpu1
2023-11-08 12:05:08.305735+01:00,6.2,PC,cpu1
2023-11-08 12:05:14.307208+01:00,0.0,PC,cpu1
2023-11-08 12:05:20.307917+01:00,0.0,PC,cpu1
2023-11-08 12:05:26.308939+01:00,15.6,PC,cpu1
2023-11-08 12:05:32.315473+01:00,0.0,PC,cpu1
2023-11-08 12:05:38.318263+01:00,0.0,PC,cpu1
2023-11-08 12:05:44.318548+01:00,7.8,PC,cpu1
2023-11-08 12:05:50.322570+01:00,0.0,PC,cpu1
2023-11-08 12:05:56.325107+01:00,31.2,PC,cpu1
2023-11-08 12:06:02.385012+01:00,0.0,PC,cpu1
2023-11-08 12:06:08.329608+01:00,0.0,PC,cpu1
2023-11-08 12:06:14.375088+01:00,0.0,PC,cpu1
2023-11-08 12:06:20.333992+01:00,0.0,PC,cpu1
2023-11-08 12:06:26.335108+01:00,23.1,PC,cpu1
2023-11-08 12:06:32.395268+01:00,6.2,PC,cpu1
2023-11-08 12:06:38.336896+01:00,6.2,PC,cpu1
2023-11-08 12:06:44.343928+01:00,3.1,PC,cpu1
2023-11-08 12:06:50.338913+01:00,3.1,PC,cpu1
2023-11-08 12:06:56.340194+01:00,0.0,PC,cpu1
2023-11-08 12:07:02.342410+01:00,9.4,PC,cpu1
2023-11-08 12:07:08.345460+01:00,1.6,PC,cpu1
2023-11-08 12:07:14.345359+01:00,0.0,PC,cpu1
2023-11-08 12:07:20.346106+01:00,3.1,PC,cpu1
2023-11-08 12:07:26.351941+01:00,0.0,PC,cpu1
2023-11-08 12:07:32.349759+01:00,7.8,PC,cpu1
2023-11-08 12:07:38.350229+01:00,4.6,PC,cpu1
2023-11-08 12:07:44.351764+01:00,45.3,PC,cpu1
2023-11-08 12:07:50.356933+01:00,0.0,PC,cpu1
2023-11-08 12:07:56.355301+01:00,12.5,PC,cpu1
2023-11-08 12:08:02.357861+01:00,0.0,PC,cpu1
2023-11-08 12:08:08.359631+01:00,0.0,PC,cpu1
2023-11-08 12:08:14.360586+01:00,0.0,PC,cpu1
2023-11-08 12:08:20.361511+01:00,0.0,PC,cpu1
2023-11-08 12:08:26.364799+01:00,0.0,PC,cpu1
2023-11-08 12:08:32.364091+01:00,0.0,PC,cpu1
2023-11-08 12:08:38.365678+01:00,0.0,PC,cpu1
2023-11-08 12:08:44.367887+01:00,0.0,PC,cpu1
2023-11-08 12:08:50.368750+01:00,0.0,PC,cpu1
2023-11-08 12:08:56.369634+01:00,0.0,PC,cpu1
2023-11-08 12:09:02.370596+01:00,0.0,PC,cpu1
2023-11-08 12:09:08.371727+01:00,0.0,PC,cpu1
2023-11-08 12:09:14.372771+01:00,0.0,PC,cpu1
2023-11-08 12:09:20.373905+01:00,0.0,PC,cpu1
2023-11-08 12:09:26.374812+01:00,0.0,PC,cpu1
2023-11-08 12:09:32.376233+01:00,0.0,PC,cpu1
2023-11-08 12:09:38.378007+01:00,0.0,PC,cpu1
2023-11-08 12:09:44.379552+01:00,0.0,PC,cpu1
2023-11-08 12:09:50.380447+01:00,0.0,PC,cpu1
2023-11-08 12:09:56.381279+01:00,0.0,PC,cpu1
2023-11-08 12:10:02.383111+01:00,0.0,PC,cpu1
2023-11-08 12:10:08.383574+01:00,0.0,PC,cpu1
2023-11-08 12:10:14.386024+01:00,0.0,PC,cpu1
2023-11-08 12:10:20.387345+01:00,0.0,PC,cpu1
2023-11-08 12:10:26.388017+01:00,0.0,PC,cpu1
2023-11-08 12:10:32.390399+01:00,0.0,PC,cpu1
